d,sales,date,wm_yr_wk,weekday,wday,month,year,snap_CA,snap_TX,snap_WI,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28
d_1668,47596,2015-08-23,11530,Sunday,2,8,2015,0,0,0,50540.0,51961.0,44192.0,38602.71428571428,39866.857142857145,40491.42857142857
d_1669,35093,2015-08-24,11530,Monday,3,8,2015,0,0,0,39112.0,38324.0,36126.0,38028.57142857143,39636.07142857143,40454.53571428572
d_1670,31295,2015-08-25,11530,Tuesday,4,8,2015,0,0,0,35245.0,36449.0,32955.0,37464.28571428572,39267.92857142857,40395.25
d_1671,31967,2015-08-26,11530,Wednesday,5,8,2015,0,0,0,33707.0,37351.0,31593.0,37215.71428571428,38883.357142857145,40408.607142857145
d_1672,32076,2015-08-27,11530,Thursday,6,8,2015,0,0,0,32516.0,36055.0,33587.0,37152.857142857145,38599.142857142855,40354.642857142855
d_1673,36251,2015-08-28,11530,Friday,7,8,2015,0,0,0,36963.0,40762.0,41478.0,37051.142857142855,38276.92857142857,40167.96428571428
d_1674,45236,2015-08-29,11531,Saturday,1,8,2015,0,0,0,45080.0,48436.0,49150.0,37073.42857142857,38048.357142857145,40028.17857142857
d_1675,48517,2015-08-30,11531,Sunday,2,8,2015,0,0,0,47596.0,50540.0,51541.0,37205.0,37903.857142857145,39920.17857142857
d_1676,35885,2015-08-31,11531,Monday,3,8,2015,0,0,0,35093.0,39112.0,45257.0,37318.142857142855,37673.357142857145,39585.46428571428
d_1677,37955,2015-09-01,11531,Tuesday,4,9,2015,1,1,0,31295.0,35245.0,37658.0,38269.57142857143,37866.92857142857,39596.07142857143
d_1678,36590,2015-09-02,11531,Wednesday,5,9,2015,1,0,1,31967.0,33707.0,38279.0,38930.0,38072.857142857145,39535.75
d_1679,39619,2015-09-03,11531,Thursday,6,9,2015,1,1,1,32076.0,32516.0,37798.0,40007.57142857143,38580.21428571428,39600.78571428572
d_1680,39270,2015-09-04,11531,Friday,7,9,2015,1,0,0,36251.0,36963.0,40137.0,40438.857142857145,38745.0,39569.82142857143
d_1681,47487,2015-09-05,11532,Saturday,1,9,2015,1,1,1,45236.0,45080.0,48104.0,40760.42857142857,38916.92857142857,39547.78571428572
d_1682,45248,2015-09-06,11532,Sunday,2,9,2015,1,1,1,48517.0,47596.0,51961.0,40293.42857142857,38749.21428571428,39308.03571428572
d_1683,45762,2015-09-07,11532,Monday,3,9,2015,1,1,0,35885.0,35093.0,38324.0,41704.42857142857,39511.28571428572,39573.67857142857
d_1684,36169,2015-09-08,11532,Tuesday,4,9,2015,1,0,1,37955.0,31295.0,36449.0,41449.28571428572,39859.42857142857,39563.67857142857
d_1685,38102,2015-09-09,11532,Wednesday,5,9,2015,1,1,1,36590.0,31967.0,37351.0,41665.28571428572,40297.642857142855,39590.5
d_1686,35693,2015-09-10,11532,Thursday,6,9,2015,1,0,0,39619.0,32076.0,36055.0,41104.42857142857,40556.0,39577.57142857143
d_1687,40286,2015-09-11,11532,Friday,7,9,2015,0,1,1,39270.0,36251.0,40762.0,41249.57142857143,40844.21428571428,39560.57142857143
d_1688,50103,2015-09-12,11533,Saturday,1,9,2015,0,1,1,47487.0,45236.0,48436.0,41623.28571428572,41191.857142857145,39620.107142857145
d_1689,51340,2015-09-13,11533,Sunday,2,9,2015,0,1,0,45248.0,48517.0,50540.0,42493.57142857143,41393.5,39648.67857142857
d_1690,38071,2015-09-14,11533,Monday,3,9,2015,0,0,1,45762.0,35885.0,39112.0,41394.857142857145,41549.642857142855,39611.5
d_1691,37425,2015-09-15,11533,Tuesday,4,9,2015,0,1,1,36169.0,37955.0,35245.0,41574.28571428572,41511.78571428572,39689.357142857145
d_1692,33645,2015-09-16,11533,Wednesday,5,9,2015,0,0,0,38102.0,36590.0,33707.0,40937.57142857143,41301.42857142857,39687.142857142855
d_1693,33998,2015-09-17,11533,Thursday,6,9,2015,0,0,0,35693.0,39619.0,32516.0,40695.42857142857,40899.92857142857,39740.07142857143
d_1694,38689,2015-09-18,11533,Friday,7,9,2015,0,0,0,40286.0,39270.0,36963.0,40467.28571428572,40858.42857142857,39801.71428571428
d_1695,48279,2015-09-19,11534,Saturday,1,9,2015,0,0,0,50103.0,47487.0,45080.0,40206.71428571428,40915.0,39915.96428571428
d_1696,49979,2015-09-20,11534,Sunday,2,9,2015,0,0,0,51340.0,45248.0,47596.0,40012.28571428572,41252.92857142857,40001.07142857143
d_1697,36145,2015-09-21,11534,Monday,3,9,2015,0,0,0,38071.0,45762.0,35093.0,39737.142857142855,40566.0,40038.642857142855
d_1698,33518,2015-09-22,11534,Tuesday,4,9,2015,0,0,0,37425.0,36169.0,31295.0,39179.0,40376.642857142855,40118.03571428572
d_1699,33497,2015-09-23,11534,Wednesday,5,9,2015,0,0,0,33645.0,38102.0,31967.0,39157.857142857145,40047.71428571428,40172.67857142857
d_1700,32967,2015-09-24,11534,Thursday,6,9,2015,0,0,0,33998.0,35693.0,32076.0,39010.57142857143,39853.0,40204.5
d_1701,38680,2015-09-25,11534,Friday,7,9,2015,0,0,0,38689.0,40286.0,36251.0,39009.28571428572,39738.28571428572,40291.25
d_1702,46636,2015-09-26,11535,Saturday,1,9,2015,0,0,0,48279.0,50103.0,45236.0,38774.57142857143,39490.642857142855,40341.25
d_1703,47613,2015-09-27,11535,Sunday,2,9,2015,0,0,0,49979.0,51340.0,48517.0,38436.57142857143,39224.42857142857,40308.96428571428
d_1704,34262,2015-09-28,11535,Monday,3,9,2015,0,0,0,36145.0,38071.0,35885.0,38167.57142857143,38952.357142857145,40251.0
d_1705,30615,2015-09-29,11535,Tuesday,4,9,2015,0,0,0,33518.0,37425.0,37955.0,37752.857142857145,38465.92857142857,39988.857142857145
d_1706,31270,2015-09-30,11535,Wednesday,5,9,2015,0,0,0,33497.0,33645.0,36590.0,37434.71428571428,38296.28571428572,39798.857142857145
d_1707,37677,2015-10-01,11535,Thursday,6,10,2015,1,1,0,32967.0,33998.0,39619.0,38107.57142857143,38559.07142857143,39729.5
d_1708,44376,2015-10-02,11535,Friday,7,10,2015,1,0,1,38680.0,38689.0,39270.0,38921.28571428572,38965.28571428572,39911.857142857145
d_1709,54687,2015-10-03,11536,Saturday,1,10,2015,1,1,1,46636.0,48279.0,47487.0,40071.42857142857,39423.0,40169.0
d_1710,52895,2015-10-04,11536,Sunday,2,10,2015,1,0,0,47613.0,49979.0,45248.0,40826.0,39631.28571428572,40442.107142857145
d_1711,42474,2015-10-05,11536,Monday,3,10,2015,1,1,1,34262.0,36145.0,45762.0,41999.142857142855,40083.357142857145,40324.67857142857
d_1712,38855,2015-10-06,11536,Tuesday,4,10,2015,1,1,1,30615.0,33518.0,36169.0,43176.28571428572,40464.57142857143,40420.607142857145
d_1713,35887,2015-10-07,11536,Wednesday,5,10,2015,1,1,0,31270.0,33497.0,38102.0,43835.857142857145,40635.28571428572,40341.5
d_1714,37819,2015-10-08,11536,Thursday,6,10,2015,1,0,1,37677.0,32967.0,35693.0,43856.142857142855,40981.857142857145,40417.42857142857
d_1715,43595,2015-10-09,11536,Friday,7,10,2015,1,1,1,44376.0,38680.0,40286.0,43744.57142857143,41332.92857142857,40535.607142857145
d_1716,48787,2015-10-10,11537,Saturday,1,10,2015,1,0,0,54687.0,46636.0,50103.0,42901.71428571428,41486.57142857143,40488.607142857145
d_1717,49704,2015-10-11,11537,Sunday,2,10,2015,0,1,1,52895.0,47613.0,51340.0,42445.857142857145,41635.92857142857,40430.17857142857
d_1718,42240,2015-10-12,11537,Monday,3,10,2015,0,1,1,42474.0,34262.0,38071.0,42412.42857142857,42205.78571428572,40579.07142857143
d_1719,35681,2015-10-13,11537,Tuesday,4,10,2015,0,1,0,38855.0,30615.0,37425.0,41959.0,42567.642857142855,40516.78571428572
d_1720,34248,2015-10-14,11537,Wednesday,5,10,2015,0,0,1,35887.0,31270.0,33645.0,41724.857142857145,42780.357142857145,40538.32142857143
d_1721,36353,2015-10-15,11537,Thursday,6,10,2015,0,1,1,37819.0,37677.0,33998.0,41515.42857142857,42685.78571428572,40622.42857142857
d_1722,38422,2015-10-16,11537,Friday,7,10,2015,0,0,0,43595.0,44376.0,38689.0,40776.42857142857,42260.5,40612.892857142855
d_1723,47813,2015-10-17,11538,Saturday,1,10,2015,0,0,0,48787.0,54687.0,48279.0,40637.28571428572,41769.5,40596.25
d_1724,48964,2015-10-18,11538,Sunday,2,10,2015,0,0,0,49704.0,52895.0,49979.0,40531.57142857143,41488.71428571428,40560.0
d_1725,35302,2015-10-19,11538,Monday,3,10,2015,0,0,0,42240.0,42474.0,36145.0,39540.42857142857,40976.42857142857,40529.892857142855
d_1726,33104,2015-10-20,11538,Tuesday,4,10,2015,0,0,0,35681.0,38855.0,33518.0,39172.28571428572,40565.642857142855,40515.107142857145
d_1727,32411,2015-10-21,11538,Wednesday,5,10,2015,0,0,0,34248.0,35887.0,33497.0,38909.857142857145,40317.357142857145,40476.32142857143
d_1728,32770,2015-10-22,11538,Thursday,6,10,2015,0,0,0,36353.0,37819.0,32967.0,38398.0,39956.71428571428,40469.28571428572
d_1729,38021,2015-10-23,11538,Friday,7,10,2015,0,0,0,38422.0,43595.0,38680.0,38340.71428571428,39558.57142857143,40445.75
d_1730,45006,2015-10-24,11539,Saturday,1,10,2015,0,0,0,47813.0,48787.0,46636.0,37939.71428571428,39288.5,40387.53571428572
d_1731,46179,2015-10-25,11539,Sunday,2,10,2015,0,0,0,48964.0,49704.0,47613.0,37541.857142857145,39036.71428571428,40336.32142857143
d_1732,35092,2015-10-26,11539,Monday,3,10,2015,0,0,0,35302.0,42240.0,34262.0,37511.857142857145,38526.142857142855,40365.96428571428
d_1733,32319,2015-10-27,11539,Tuesday,4,10,2015,0,0,0,33104.0,35681.0,30615.0,37399.71428571428,38286.0,40426.82142857143
d_1734,31267,2015-10-28,11539,Wednesday,5,10,2015,0,0,0,32411.0,34248.0,31270.0,37236.28571428572,38073.07142857143,40426.71428571428
d_1735,33232,2015-10-29,11539,Thursday,6,10,2015,0,0,0,32770.0,36353.0,37677.0,37302.28571428572,37850.142857142855,40267.96428571428
d_1736,40514,2015-10-30,11539,Friday,7,10,2015,0,0,0,38021.0,38422.0,44376.0,37658.42857142857,37999.57142857143,40130.03571428572
d_1737,42743,2015-10-31,11540,Saturday,1,10,2015,0,0,0,45006.0,47813.0,54687.0,37335.142857142855,37637.42857142857,39703.46428571428
d_1738,46994,2015-11-01,11540,Sunday,2,11,2015,1,1,0,46179.0,48964.0,52895.0,37451.57142857143,37496.71428571428,39492.71428571428
d_1739,36457,2015-11-02,11540,Monday,3,11,2015,1,0,1,35092.0,35302.0,42474.0,37646.57142857143,37579.21428571428,39277.82142857143
d_1740,37997,2015-11-03,11540,Tuesday,4,11,2015,1,1,1,32319.0,33104.0,38855.0,38457.71428571428,37928.71428571428,39247.17857142857
d_1741,32102,2015-11-04,11540,Wednesday,5,11,2015,1,0,0,31267.0,32411.0,35887.0,38577.0,37906.642857142855,39112.0
d_1742,34675,2015-11-05,11540,Thursday,6,11,2015,1,1,1,33232.0,32770.0,37819.0,38783.142857142855,38042.71428571428,38999.71428571428
d_1743,39621,2015-11-06,11540,Friday,7,11,2015,1,1,1,40514.0,38021.0,43595.0,38655.57142857143,38157.0,38857.78571428572
d_1744,47341,2015-11-07,11541,Saturday,1,11,2015,1,1,0,42743.0,45006.0,48787.0,39312.42857142857,38323.78571428572,38806.142857142855
d_1745,48411,2015-11-08,11541,Sunday,2,11,2015,1,0,1,46994.0,46179.0,49704.0,39514.857142857145,38483.21428571428,38759.96428571428
d_1746,36915,2015-11-09,11541,Monday,3,11,2015,1,1,1,36457.0,35092.0,42240.0,39580.28571428572,38613.42857142857,38569.78571428572
d_1747,33374,2015-11-10,11541,Tuesday,4,11,2015,1,0,0,37997.0,32319.0,35681.0,38919.857142857145,38688.78571428572,38487.392857142855
d_1748,33338,2015-11-11,11541,Wednesday,5,11,2015,0,1,1,32102.0,31267.0,34248.0,39096.42857142857,38836.71428571428,38454.892857142855
d_1749,33242,2015-11-12,11541,Thursday,6,11,2015,0,1,1,34675.0,33232.0,36353.0,38891.71428571428,38837.42857142857,38343.78571428572
d_1750,36195,2015-11-13,11541,Friday,7,11,2015,0,1,0,39621.0,40514.0,38422.0,38402.28571428572,38528.92857142857,38264.25
d_1751,47342,2015-11-14,11542,Saturday,1,11,2015,0,0,1,47341.0,42743.0,47813.0,38402.42857142857,38857.42857142857,38247.42857142857
d_1752,49755,2015-11-15,11542,Sunday,2,11,2015,0,1,1,48411.0,46994.0,48964.0,38594.42857142857,39054.642857142855,38275.67857142857
d_1753,35735,2015-11-16,11542,Monday,3,11,2015,0,0,0,36915.0,36457.0,35302.0,38425.857142857145,39003.07142857143,38291.142857142855
d_1754,29174,2015-11-17,11542,Tuesday,4,11,2015,0,0,0,33374.0,37997.0,33104.0,37825.857142857145,38372.857142857145,38150.78571428572
d_1755,32160,2015-11-18,11542,Wednesday,5,11,2015,0,0,0,33338.0,32102.0,32411.0,37657.57142857143,38377.0,38141.82142857143
d_1756,32365,2015-11-19,11542,Thursday,6,11,2015,0,0,0,33242.0,34675.0,32770.0,37532.28571428572,38212.0,38127.357142857145
d_1757,38357,2015-11-20,11542,Friday,7,11,2015,0,0,0,36195.0,39621.0,38021.0,37841.142857142855,38121.71428571428,38139.357142857145
d_1758,42793,2015-11-21,11543,Saturday,1,11,2015,0,0,0,47342.0,47341.0,45006.0,37191.28571428572,37796.857142857145,38060.32142857143
d_1759,44925,2015-11-22,11543,Sunday,2,11,2015,0,0,0,49755.0,48411.0,46179.0,36501.28571428572,37547.857142857145,38015.53571428572
d_1760,35140,2015-11-23,11543,Monday,3,11,2015,0,0,0,35735.0,36915.0,35092.0,36416.28571428572,37421.07142857143,38017.25
d_1761,34222,2015-11-24,11543,Tuesday,4,11,2015,0,0,0,29174.0,33374.0,32319.0,37137.42857142857,37481.642857142855,38085.21428571428
d_1762,40124,2015-11-25,11543,Wednesday,5,11,2015,0,0,0,32160.0,33338.0,31267.0,38275.142857142855,37966.357142857145,38401.53571428572
d_1763,23631,2015-11-26,11543,Thursday,6,11,2015,0,0,0,32365.0,33242.0,33232.0,37027.42857142857,37279.857142857145,38058.642857142855
d_1764,27581,2015-11-27,11543,Friday,7,11,2015,0,0,0,38357.0,36195.0,40514.0,35488.0,36664.57142857143,37596.75
d_1765,34212,2015-11-28,11544,Saturday,1,11,2015,0,0,0,42793.0,47342.0,42743.0,34262.142857142855,35726.71428571428,37292.07142857143
d_1766,37782,2015-11-29,11544,Sunday,2,11,2015,0,0,0,44925.0,49755.0,46994.0,33241.71428571428,34871.5,36963.07142857143
d_1767,32016,2015-11-30,11544,Monday,3,11,2015,0,0,0,35140.0,35735.0,36457.0,32795.42857142857,34605.857142857145,36804.46428571428
d_1768,34818,2015-12-01,11544,Tuesday,4,12,2015,1,1,0,34222.0,29174.0,37997.0,32880.57142857143,35009.0,36690.92857142857
d_1769,33732,2015-12-02,11544,Wednesday,5,12,2015,1,0,1,40124.0,32160.0,32102.0,31967.428571428572,35121.28571428572,36749.142857142855
d_1770,38029,2015-12-03,11544,Thursday,6,12,2015,1,1,1,23631.0,32365.0,34675.0,34024.28571428572,35525.857142857145,36868.92857142857
d_1771,38187,2015-12-04,11544,Friday,7,12,2015,1,0,0,27581.0,38357.0,39621.0,35539.42857142857,35513.71428571428,36817.71428571428
d_1772,47025,2015-12-05,11545,Saturday,1,12,2015,1,1,1,34212.0,42793.0,47341.0,37369.857142857145,35816.0,36806.42857142857
d_1773,48415,2015-12-06,11545,Sunday,2,12,2015,1,1,1,37782.0,44925.0,48411.0,38888.857142857145,36065.28571428572,36806.57142857143
d_1774,35408,2015-12-07,11545,Monday,3,12,2015,1,1,0,32016.0,35140.0,36915.0,39373.42857142857,36084.42857142857,36752.75
d_1775,32913,2015-12-08,11545,Tuesday,4,12,2015,1,0,1,34818.0,34222.0,33374.0,39101.28571428572,35990.92857142857,36736.28571428572
d_1776,33690,2015-12-09,11545,Wednesday,5,12,2015,1,1,1,33732.0,40124.0,33338.0,39095.28571428572,35531.357142857145,36748.857142857145
d_1777,32159,2015-12-10,11545,Thursday,6,12,2015,1,0,0,38029.0,23631.0,33242.0,38256.71428571428,36140.5,36710.17857142857
d_1778,36343,2015-12-11,11545,Friday,7,12,2015,0,1,1,38187.0,27581.0,36195.0,37993.28571428572,36766.357142857145,36715.46428571428
d_1779,45975,2015-12-12,11546,Saturday,1,12,2015,0,1,1,47025.0,34212.0,47342.0,37843.28571428572,37606.57142857143,36666.642857142855
d_1780,45133,2015-12-13,11546,Sunday,2,12,2015,0,1,0,48415.0,37782.0,49755.0,37374.42857142857,38131.642857142855,36501.57142857143
d_1781,37522,2015-12-14,11546,Monday,3,12,2015,0,0,1,35408.0,32016.0,35735.0,37676.42857142857,38524.92857142857,36565.392857142855
d_1782,36130,2015-12-15,11546,Tuesday,4,12,2015,0,1,1,32913.0,34818.0,29174.0,38136.0,38618.642857142855,36813.82142857143
d_1783,34123,2015-12-16,11546,Wednesday,5,12,2015,0,0,0,33690.0,33732.0,32160.0,38197.857142857145,38646.57142857143,36883.92857142857
d_1784,35454,2015-12-17,11546,Thursday,6,12,2015,0,0,0,32159.0,38029.0,32365.0,38668.57142857143,38462.642857142855,36994.25
d_1785,34756,2015-12-18,11546,Friday,7,12,2015,0,0,0,36343.0,38187.0,38357.0,38441.857142857145,38217.57142857143,36865.642857142855
d_1786,43488,2015-12-19,11547,Saturday,1,12,2015,0,0,0,45975.0,47025.0,42793.0,38086.57142857143,37964.92857142857,36890.46428571428
d_1787,43011,2015-12-20,11547,Sunday,2,12,2015,0,0,0,45133.0,48415.0,44925.0,37783.42857142857,37578.92857142857,36822.107142857145
d_1788,35522,2015-12-21,11547,Monday,3,12,2015,0,0,0,37522.0,35408.0,35140.0,37497.71428571428,37587.07142857143,36835.75
d_1789,36612,2015-12-22,11547,Tuesday,4,12,2015,0,0,0,36130.0,32913.0,34222.0,37566.57142857143,37851.28571428572,36921.107142857145
d_1790,38752,2015-12-23,11547,Wednesday,5,12,2015,0,0,0,34123.0,33690.0,40124.0,38227.857142857145,38212.857142857145,36872.107142857145
d_1791,36227,2015-12-24,11547,Thursday,6,12,2015,0,0,0,35454.0,32159.0,23631.0,38338.28571428572,38503.42857142857,37321.96428571428
d_1792,14,2015-12-25,11547,Friday,7,12,2015,0,0,0,34756.0,36343.0,27581.0,33375.142857142855,35908.5,36337.42857142857
d_1793,38377,2015-12-26,11548,Saturday,1,12,2015,0,0,0,43488.0,45975.0,34212.0,32645.0,35365.78571428572,36486.17857142857
d_1794,35378,2015-12-27,11548,Sunday,2,12,2015,0,0,0,43011.0,45133.0,37782.0,31554.571428571428,34669.0,36400.32142857143
d_1795,29964,2015-12-28,11548,Monday,3,12,2015,0,0,0,35522.0,37522.0,32016.0,30760.571428571428,34129.142857142855,36327.03571428572
d_1796,31893,2015-12-29,11548,Tuesday,4,12,2015,0,0,0,36612.0,36130.0,34818.0,30086.428571428572,33826.5,36222.57142857143
d_1797,34127,2015-12-30,11548,Wednesday,5,12,2015,0,0,0,38752.0,34123.0,33732.0,29425.714285714286,33826.78571428572,36236.67857142857
d_1798,43059,2015-12-31,11548,Thursday,6,12,2015,0,0,0,36227.0,35454.0,38029.0,30401.714285714286,34370.0,36416.32142857143
d_1799,32651,2016-01-01,11548,Friday,7,1,2016,1,1,0,14.0,34756.0,38187.0,35064.142857142855,34219.642857142855,36218.607142857145
d_1800,44737,2016-01-02,11549,Saturday,1,1,2016,1,0,1,38377.0,43488.0,47025.0,35972.71428571428,34308.857142857145,36136.892857142855
d_1801,44340,2016-01-03,11549,Sunday,2,1,2016,1,1,1,35378.0,43011.0,48415.0,37253.0,34403.78571428572,35991.357142857145
d_1802,36693,2016-01-04,11549,Monday,3,1,2016,1,0,0,29964.0,35522.0,35408.0,38214.28571428572,34487.42857142857,36037.25
d_1803,35306,2016-01-05,11549,Tuesday,4,1,2016,1,1,1,31893.0,36612.0,32913.0,38701.857142857145,34394.142857142855,36122.71428571428
d_1804,32685,2016-01-06,11549,Wednesday,5,1,2016,1,1,1,34127.0,38752.0,33690.0,38495.857142857145,33960.78571428572,36086.82142857143
d_1805,35944,2016-01-07,11549,Thursday,6,1,2016,1,1,0,43059.0,36227.0,32159.0,37479.42857142857,33940.57142857143,36222.0
d_1806,38936,2016-01-08,11549,Friday,7,1,2016,1,0,1,32651.0,14.0,36343.0,38377.28571428572,36720.71428571428,36314.607142857145
d_1807,52880,2016-01-09,11550,Saturday,1,1,2016,1,1,1,44737.0,38377.0,45975.0,39540.57142857143,37756.642857142855,36561.21428571428
d_1808,47369,2016-01-10,11550,Sunday,2,1,2016,1,0,0,44340.0,35378.0,45133.0,39973.28571428572,38613.142857142855,36641.07142857143
d_1809,37986,2016-01-11,11550,Monday,3,1,2016,0,1,1,36693.0,29964.0,37522.0,40158.0,39186.142857142855,36657.642857142855
d_1810,35122,2016-01-12,11550,Tuesday,4,1,2016,0,1,1,35306.0,31893.0,36130.0,40131.71428571428,39416.78571428572,36621.642857142855
d_1811,32231,2016-01-13,11550,Wednesday,5,1,2016,0,1,0,32685.0,34127.0,34123.0,40066.857142857145,39281.357142857145,36554.07142857143
d_1812,35856,2016-01-14,11550,Thursday,6,1,2016,0,0,1,35944.0,43059.0,35454.0,40054.28571428572,38766.857142857145,36568.42857142857
d_1813,41790,2016-01-15,11550,Friday,7,1,2016,0,1,1,38936.0,32651.0,34756.0,40462.0,39419.642857142855,36819.642857142855
d_1814,51146,2016-01-16,11551,Saturday,1,1,2016,0,0,0,52880.0,44737.0,43488.0,40214.28571428572,39877.42857142857,37093.142857142855
d_1815,45533,2016-01-17,11551,Sunday,2,1,2016,0,0,0,47369.0,44340.0,43011.0,39952.0,39962.642857142855,37183.21428571428
d_1816,38340,2016-01-18,11551,Monday,3,1,2016,0,0,0,37986.0,36693.0,35522.0,40002.57142857143,40080.28571428572,37283.857142857145
d_1817,31988,2016-01-19,11551,Tuesday,4,1,2016,0,0,0,35122.0,35306.0,36612.0,39554.857142857145,39843.28571428572,37118.71428571428
d_1818,32684,2016-01-20,11551,Wednesday,5,1,2016,0,0,0,32231.0,32685.0,38752.0,39619.57142857143,39843.21428571428,36902.0
d_1819,31779,2016-01-21,11551,Thursday,6,1,2016,0,0,0,35856.0,35944.0,36227.0,39037.142857142855,39545.71428571428,36743.142857142855
d_1820,36307,2016-01-22,11551,Friday,7,1,2016,0,0,0,41790.0,38936.0,14.0,38253.857142857145,39357.92857142857,38039.32142857143
d_1821,48927,2016-01-23,11552,Saturday,1,1,2016,0,0,0,51146.0,52880.0,38377.0,37936.857142857145,39075.57142857143,38416.107142857145
d_1822,47832,2016-01-24,11552,Sunday,2,1,2016,0,0,0,45533.0,47369.0,35378.0,38265.28571428572,39108.642857142855,38860.892857142855
d_1823,34389,2016-01-25,11552,Monday,3,1,2016,0,0,0,38340.0,37986.0,29964.0,37700.857142857145,38851.71428571428,39018.92857142857
d_1824,30446,2016-01-26,11552,Tuesday,4,1,2016,0,0,0,31988.0,35122.0,31893.0,37480.57142857143,38517.71428571428,38967.25
d_1825,31349,2016-01-27,11552,Wednesday,5,1,2016,0,0,0,32684.0,32231.0,34127.0,37289.857142857145,38454.71428571428,38868.03571428572
d_1826,32466,2016-01-28,11552,Thursday,6,1,2016,0,0,0,31779.0,35856.0,43059.0,37388.0,38212.57142857143,38489.71428571428
d_1827,37639,2016-01-29,11552,Friday,7,1,2016,0,0,0,36307.0,41790.0,32651.0,37578.28571428572,37916.07142857143,38667.857142857145
d_1828,49104,2016-01-30,11601,Saturday,1,1,2016,0,0,0,48927.0,51146.0,44737.0,37603.57142857143,37770.21428571428,38823.82142857143
d_1829,50831,2016-01-31,11601,Sunday,2,1,2016,0,0,0,47832.0,45533.0,44340.0,38032.0,38148.642857142855,39055.642857142855
d_1830,41714,2016-02-01,11601,Monday,3,2,2016,1,1,0,34389.0,38340.0,36693.0,39078.42857142857,38389.642857142855,39234.96428571428
